geo_id,latitude,longitude
7260,33.8327,-84.3687
7261,38.6791,-90.2746
7262,37.9955,-87.5359
7263,34.2796,-119.281
7264,36.5076,-81.119
7265,44.8391,-93.1374
7266,44.0483,-123.189
7267,36.8019,-107.834
7268,42.915,-78.854
7269,44.2739,-105.502
7270,37.5418,-77.4417
7271,34.6882,-92.3346
7272,41.5085,-81.6412
7273,27.9283,-82.7877
7274,33.5448,-81.8311
7275,42.41,-87.8252
7276,42.521,-88.9835
7277,30.0512,-89.9686
7278,42.9056,-78.854
7279,41.6709,-83.5648
7280,43.5227,-71.4659
7281,34.9471,-90.0806
7282,41.8762,-87.7534
7283,32.4765,-93.7799
7284,29.6402,-95.3644
7285,40.7684,-95.3712
7286,33.6861,-84.3531
7287,33.9344,-116.885
7288,36.7384,-84.1804
7289,29.8731,-95.7113
7290,42.7146,-88.9803
7291,39.2997,-76.5873
7292,39.334,-76.6963
7293,38.6592,-121.355
7294,40.3422,-79.8561
7295,47.2044,-122.508
7296,39.9631,-82.8249
7297,41.536,-78.1067
7298,40.6349,-122.231
7299,40.9032,-73.8382
7300,28.5231,-81.2855
7301,39.7955,-89.6322
7302,39.9354,-75.1132
7303,35.0908,-89.9449
7304,39.3552,-76.7625
7305,40.1896,-74.1792
7306,37.8272,-122.269
7307,43.0693,-83.7317
7308,32.7257,-97.4063
7309,41.8754,-87.7231
7310,42.1266,-71.1099
7311,30.2849,-89.7502
7312,33.7622,-84.1978
7313,35.1685,-111.673
7314,39.7056,-105.038
7315,41.113,-80.5865
7316,32.8853,-80.6586
7317,35.4183,-94.3751
7318,41.4706,-81.7431
7319,39.2973,-76.5713
7320,38.9272,-76.8883
7321,30.4516,-87.2501
7322,41.7995,-87.5856
7323,41.8619,-87.7224
7324,26.5361,-80.0641
7325,35.3252,-96.9299
7326,36.12,-80.2303
7327,39.7259,-86.2161
7328,35.0812,-106.704
7329,41.9596,-87.7109
7330,33.4438,-81.7037
7331,31.35,-94.7341
7332,33.8063,-84.3761
7333,43.038,-76.1732
7334,41.7596,-87.6491
7335,40.3116,-73.9886
7336,32.308,-106.837
7337,33.1759,-97.1088
7338,42.3972,-70.9858
7339,44.0893,-123.181
7340,45.1024,-92.533
7341,39.2974,-76.7673
7342,37.7357,-88.5436
7343,32.8508,-96.9888
7344,35.1859,-80.7441
7345,39.8863,-79.7142
7346,40.0275,-76.3126
7347,38.8722,-75.4015
7348,38.0234,-84.4176
7349,33.4164,-84.1991
7350,28.1621,-81.4741
7351,33.4662,-111.917
7352,33.7141,-78.8984
7353,35.2494,-80.8655
7354,41.3499,-72.8685
7355,41.8629,-87.716
7356,42.087,-72.578
7357,41.8737,-87.7035
7358,40.7393,-74.202
7359,31.8966,-102.343
7360,39.1027,-84.5117
7361,29.8181,-90.1075
7362,32.3817,-88.7113
7363,41.4928,-81.6577
7364,42.9324,-78.8104
7365,39.6563,-105.027
7366,36.5609,-88.5651
7367,41.4388,-82.666
7368,41.4632,-82.1773
7369,41.0491,-85.1146
7370,38.7152,-79.9778
7371,33.7513,-79.4474
7372,44.9523,-89.6149
7373,42.6695,-71.5941
7374,41.4533,-81.6447
7375,38.8963,-76.9558
7376,40.7424,-74.1997
7377,41.6148,-93.6485
7378,36.1949,-86.7477
7379,47.5316,-122.278
7380,38.1739,-85.7876
7381,48.3225,-116.524
7382,41.5383,-81.6162
7383,38.2495,-104.614
7384,41.7744,-87.7422
7385,36.0078,-83.9997
7386,35.0605,-81.533
7387,37.5218,-77.4375
7388,40.4023,-79.9885
7389,40.7587,-74.1944
7390,39.2481,-84.5852
7391,40.0462,-75.1721
7392,36.0868,-95.8681
7393,31.231,-90.4408
7394,39.7449,-75.5553
7395,21.387,-157.94
7396,31.7383,-106.323
7397,33.9871,-118.473
7398,32.9686,-97.5216
7399,41.5308,-88.0917
7400,42.2829,-71.0693
7401,39.9776,-82.9513
7402,41.3118,-72.8996
7403,37.2878,-76.7313
7404,41.6401,-83.5516
7405,33.971,-112.728
7406,33.774,-118.265
7407,34.099,-117.909
7408,41.7613,-87.5603
7409,30.0313,-89.9846
7410,38.457,-86.2749
7411,35.9494,-79.0002
7412,47.7066,-117.403
7413,41.5309,-90.5711
7414,41.8796,-87.7379
7415,39.1467,-75.5302
7416,42.3621,-85.2596
7417,38.0038,-121.273
7418,47.5039,-111.352
7419,40.1135,-82.9431
7420,41.5199,-81.6594
7421,36.1222,-115.142
7422,36.868,-87.4954
7423,35.3646,-119.005
7424,27.7116,-97.4049
7425,34.1743,-81.2878
7426,37.7309,-88.9407
7427,41.8611,-90.9439
7428,40.3812,-75.616
7429,25.098,-80.4337
7430,33.8462,-87.2688
7431,34.0993,-117.428
7432,32.7869,-83.8017
7433,39.5589,-75.4474
7434,42.2748,-72.6528
7435,36.1334,-86.6652
7436,46.6141,-120.512
7437,30.2129,-92.3912
7438,32.3411,-86.2583
7439,39.7889,-86.0768
7440,38.5815,-90.2491
7441,29.7737,-95.0114
7442,40.0218,-75.1512
7443,40.7712,-74.2173
7444,41.8119,-87.6688
7445,35.9784,-78.8707
7446,38.6659,-90.2885
7447,40.8322,-81.3275
7448,38.6497,-90.2502
7449,41.6991,-87.5329
7450,40.0968,-74.9862
7451,41.0837,-73.3551
7452,25.7761,-80.2183
7453,42.7678,-71.2241
7454,41.7806,-87.5865
7455,40.7607,-111.917
7456,30.3525,-81.6648
7457,47.6802,-117.436
7458,43.5461,-71.4635
7459,40.6192,-124.208
7460,43.0606,-87.9611
7461,34.4503,-83.3625
7462,44.5301,-88.0608
7463,41.0462,-85.1288
7464,36.3332,-94.1184
7465,30.0053,-95.3004
7466,31.4645,-85.6846
7467,42.6802,-89.0247
7468,38.4483,-105.213
7469,40.8147,-73.9345
7470,41.9284,-87.7
7471,42.6526,-83.2708
7472,32.1808,-110.852
7473,33.9762,-118.27
7474,33.9216,-118.035
7475,29.1478,-81.0107
7476,37.9625,-120.398
7477,29.8604,-95.8098
7478,39.9966,-75.1787
7479,42.372,-83.0745
7480,36.514,-87.3158
7481,41.6832,-85.9641
7482,35.4869,-105.674
7483,41.5767,-81.5729
7484,41.5464,-87.7113
7485,36.0765,-79.7566
7486,41.5877,-87.376
7487,33.7596,-118.078
7488,26.1374,-80.1487
7489,35.4471,-97.4413
7490,30.4622,-87.2519
7491,35.2328,-106.694
7492,30.1946,-81.7246
7493,41.7945,-87.648
7494,40.2306,-74.783
7495,41.9411,-87.7211
7496,28.5217,-81.3767
7497,38.6302,-90.1935
7498,26.7881,-80.036
7499,37.7954,-84.5155
7500,32.144,-110.979
7501,41.885,-87.7333
7502,29.6913,-95.3525
7503,33.3908,-84.7928
7504,35.8092,-90.6593
7505,35.9957,-83.9433
7506,41.4798,-81.6515
7507,41.3119,-72.947
7508,39.8497,-75.371
7509,38.9072,-77.0406
7510,64.9008,-147.755
7511,42.4492,-76.4918
7512,29.9597,-95.429
7513,36.0497,-115.21
7514,43.5226,-84.6924
7515,41.3149,-95.9758
7516,40.131,-88.2627
7517,34.6225,-117.852
7518,42.1426,-76.7729
7519,34.4776,-117.464
7520,26.6501,-81.8413
7521,35.2666,-90.5607
7522,30.1286,-81.8855
7523,45.3892,-122.31
7524,32.6872,-83.3472
7525,35.4136,-94.3823
7526,40.4973,-122.371
7527,38.6919,-120.918
7528,38.6906,-89.131
7529,38.6562,-90.2396
7530,41.8791,-87.7537
7531,36.9795,-76.4199
7532,35.5168,-97.4826
7533,34.6613,-98.3964
7534,34.2723,-118.44
7535,26.5174,-80.093
7536,42.3201,-71.0624
7537,33.5072,-112.29
7538,40.1201,-88.2335
7539,38.9981,-94.5569
7540,37.0758,-88.69
7541,38.1761,-85.7633
7542,40.7162,-89.5912
7543,44.098,-70.2313
7544,30.5339,-85.5787
7545,39.056,-77.4513
7546,36.1506,-86.7958
7547,41.5646,-73.0333
7548,45.5744,-122.563
7549,39.1066,-84.557
7550,37.2888,-80.6202
7551,46.7546,-96.6235
7552,41.4964,-74.0163
7553,39.8824,-82.9929
7554,39.0871,-84.5714
7555,35.2016,-103.507
7556,34.1499,-117.295
7557,39.3958,-84.5048
7558,37.7865,-122.405
7559,32.3807,-88.7014
7560,40.4911,-78.018
7561,39.1663,-77.2461
7562,39.9595,-76.267
7563,43.1812,-77.6109
7564,43.0797,-83.6903
7565,26.054,-80.1946
7566,39.3808,-76.5733
7567,40.1248,-88.2935
7568,37.8047,-121.229
7569,29.9229,-81.4117
7570,43.0049,-73.2625
7571,36.9868,-76.3961
7572,40.901,-80.8516
7573,40.0617,-74.9192
7574,41.6603,-70.9253
7575,42.7696,-114.695
7576,37.9295,-122.331
7577,39.1087,-94.5422
7578,36.09,-88.4631
7579,34.047,-81.1057
7580,33.1573,-87.549
7581,41.8382,-71.4093
7582,30.4326,-91.0748
7583,35.9627,-78.9162
7584,46.8567,-96.7499
7585,32.4113,-90.1292
7586,41.7673,-88.2817
7587,47.9263,-89.7295
7588,37.6682,-97.3561
7589,42.9288,-78.8199
7590,29.8982,-95.4119
7591,38.4161,-81.8319
7592,41.1385,-74.5718
7593,42.1972,-72.6064
7594,61.5673,-149.83
7595,37.5091,-77.4411
7596,37.4867,-122.225
7597,30.0192,-89.9971
7598,32.6963,-85.1741
7599,34.1957,-119.219
7600,33.7948,-118.175
7601,34.2597,-118.427
7602,32.4623,-86.4438
7603,36.2198,-95.993
7604,40.6761,-73.9499
7605,39.0156,-92.3396
7606,42.336,-83.1504
7607,42.2993,-89.098
7608,36.9696,-122.022
7609,41.0697,-80.6731
7610,41.3099,-74.5573
7611,29.5158,-98.704
7612,47.2501,-122.472
7613,41.5117,-81.675
7614,43.1194,-83.7143
7615,42.9815,-85.6855
7616,30.4289,-97.7105
7617,35.3527,-84.6102
7618,35.2527,-81.2041
7619,39.9688,-75.1605
7620,43.5202,-111.958
7621,39.7581,-75.5379
7622,39.89,-84.2072
7623,35.9735,-78.8477
7624,33.9366,-117.406
7625,32.863,-81.0428
7626,38.2083,-85.7819
7627,40.8764,-74.0335
7628,41.3378,-72.9766
7629,39.1738,-121.046
7630,27.9222,-82.7826
7631,33.9448,-83.4231
7632,38.7227,-90.317
7633,29.733,-95.4956
7634,33.9576,-84.4994
7635,41.9451,-87.7625
7636,40.55,-84.5708
7637,43.0751,-87.9365
7638,40.3009,-74.0564
7639,45.1203,-93.4902
7640,39.0949,-94.5558
7641,36.1475,-86.8311
7642,36.1225,-115.164
7643,39.2939,-76.6798
7644,39.3579,-76.6103
7645,32.6108,-117.048
7646,42.3365,-83.0523
7647,31.2488,-89.8325
7648,41.8244,-87.7045
7649,46.6556,-123.113
7650,36.0289,-86.583
7651,40.1396,-87.5872
7652,37.3622,-120.614
7653,39.1142,-84.5179
7654,32.0811,-81.0948
7655,41.604,-87.5219
7656,34.1964,-79.6544
7657,36.0375,-81.9664
7658,39.9728,-75.2016
7659,40.7973,-96.6935
7660,28.4258,-81.3593
7661,40.5763,-73.9879
7662,33.6293,-79.0643
7663,31.8931,-102.375
7664,44.9585,-93.0512
7665,39.0785,-121.561
7666,38.7342,-75.5987
7667,29.3314,-98.5012
7668,38.6297,-90.1383
7669,37.3166,-77.4116
7670,41.1163,-73.4164
7671,46.6532,-112.028
7672,37.3453,-77.4398
7673,41.4466,-81.6304
7674,40.4759,-79.8128
7675,47.5284,-122.366
7676,44.3357,-98.2151
7677,35.5967,-80.8825
7678,33.4537,-112.012
7679,41.6965,-87.6576
7680,40.9542,-75.9705
7681,36.8231,-119.777
7682,42.4541,-76.5929
7683,33.6553,-95.5527
7684,35.3394,-119.021
7685,38.2596,-85.783
7686,25.7944,-80.1447
7687,35.0033,-85.2873
7688,35.5382,-82.0928
7689,34.7554,-87.9755
7690,34.076,-84.2722
7691,34.2663,-85.1527
7692,40.0302,-75.1657
7693,43.4066,-83.9447
7694,30.6977,-88.1424
7695,39.6426,-85.1436
7696,41.1003,-85.15
7697,36.5552,-119.394
7698,35.4825,-77.9788
7699,42.3044,-71.0848
7700,41.7771,-71.4026
7701,40.0505,-75.1554
7702,39.8197,-89.6299
7703,47.5115,-111.324
7704,41.7768,-87.6058
7705,42.91,-78.8203
7706,27.4165,-80.3923
7707,41.78,-87.7253
7708,39.7924,-89.6535
7709,39.4178,-77.437
7710,42.6835,-89.0289
7711,35.3002,-99.6423
7712,35.0688,-89.9444
7713,39.6892,-104.882
7714,40.8944,-72.4011
7715,41.8008,-87.7099
7716,33.8447,-118.305
7717,33.3543,-86.7794
7718,39.755,-76.5842
7719,39.9196,-91.6571
7720,41.689,-87.6304
7721,41.4934,-81.6517
7722,66.6039,-160.007
7723,33.3926,-112.006
7724,41.5394,-87.5836
7725,38.6528,-90.2519
7726,42.9035,-78.8119
7727,42.3006,-71.0668
7728,47.2538,-122.332
7729,35.3827,-78.8427
7730,38.6886,-90.242
7731,43.1065,-87.9678
7732,41.7772,-87.6176
7733,38.8272,-97.6352
7734,32.7661,-96.6568
7735,42.2409,-89.0192
7736,39.0835,-94.5256
7737,41.5876,-81.5562
7738,36.7178,-119.776
7739,40.3881,-86.9144
7740,41.7644,-87.7028
7741,41.7702,-87.6809
7742,39.9497,-82.9813
7743,39.6543,-75.6256
7744,36.5765,-82.7389
7745,40.9278,-74.174
7746,41.7042,-73.9131
7747,42.1116,-75.9522
7748,42.0732,-71.0189
7749,33.6554,-84.278
7750,42.5803,-71.2772
7751,37.6749,-97.153
7752,42.2659,-89.1086
7753,32.8354,-97.223
7754,36.8687,-94.3964
7755,32.7586,-97.3973
7756,37.6501,-97.2999
7757,35.1892,-81.1581
7758,37.3405,-121.957
7759,34.1939,-119.189
7760,40.5672,-88.2494
7761,41.5473,-87.3319
7762,34.5142,-117.332
7763,47.5903,-122.323
7764,29.9462,-90.1198
7765,37.3367,-95.2852
7766,34.9267,-81.9151
7767,38.5838,-121.494
7768,28.3433,-81.6371
7769,40.7986,-81.3742
7770,45.5199,-122.911
7771,33.5293,-80.5749
7772,36.0356,-94.2466
7773,38.8848,-111.603
7774,39.3028,-76.605
7775,29.918,-94.8017
7776,37.7876,-122.232
7777,39.1578,-75.5159
7778,41.8779,-87.8401
7779,37.0296,-76.4532
7780,38.7227,-90.2403
7781,39.7474,-75.5442
7782,36.0368,-78.896
7783,40.6871,-73.9299
7784,39.8271,-78.651
7785,41.7952,-87.5839
7786,33.6804,-84.553
7787,39.3043,-76.6356
7788,28.1119,-81.6161
7789,41.7716,-87.5814
7790,29.5064,-98.3343
7791,47.3372,-122.219
7792,38.63,-77.3491
7793,41.6852,-83.5754
7794,39.8068,-82.5252
7795,40.7921,-96.7076
7796,38.6623,-90.2894
7797,28.3523,-82.2053
7798,34.7858,-92.2734
7799,39.3116,-76.6061
7800,36.7501,-119.849
7801,43.3953,-83.9424
7802,41.8871,-87.7547
7803,41.1194,-87.8555
7804,41.4726,-81.7052
7805,42.2922,-71.0787
7806,40.4138,-104.691
7807,37.6912,-90.6204
7808,61.1918,-149.756
7809,27.6282,-80.3958
7810,39.6263,-75.6818
7811,24.5568,-81.7994
7812,36.9308,-93.9169
7813,41.3193,-95.9705
7814,25.9373,-80.2451
7815,35.1195,-77.0583
7816,36.0355,-89.3946
7817,34.0264,-118.326
7818,32.1893,-110.933
7819,37.0628,-94.5683
7820,33.5572,-86.8903
7821,47.7169,-117.406
7822,41.7631,-87.6662
7823,39.4602,-82.232
7824,32.9074,-80.0815
7825,29.7107,-95.644
7826,43.001,-88.004
7827,41.0682,-81.4999
7828,39.8742,-86.326
7829,39.0177,-96.8618
7830,39.427,-84.5975
7831,28.4401,-82.4777
7832,38.127,-121.261
7833,35.1152,-90.0111
7834,40.2298,-74.7585
7835,33.5078,-86.7993
7836,42.4272,-82.9652
7837,27.3391,-82.5057
7838,42.0988,-72.5801
7839,40.7981,-73.2536
7840,27.7197,-97.433
7841,38.207,-84.86
7842,36.2491,-86.7135
7843,33.8048,-118.189
7844,34.6574,-88.5637
7845,40.7112,-74.216
7846,41.0754,-81.4935
7847,27.5322,-82.5655
7848,40.9241,-73.9983
7849,32.4518,-84.9636
7850,39.8239,-86.2401
7851,38.2627,-85.775
7852,42.7401,-84.5602
7853,38.9791,-94.5671
7854,42.433,-76.5027
7855,30.8742,-96.973
7856,41.6613,-83.5227
7857,39.3114,-76.584
7858,38.9213,-76.9777
7859,43.0591,-87.9171
7860,41.5941,-93.5202
7861,39.8162,-83.0896
7862,41.8739,-87.7575
7863,29.688,-95.5105
7864,41.5714,-87.3324
7865,34.1244,-117.2
7866,38.2324,-85.71
7867,42.492,-92.3435
7868,32.8859,-111.715
7869,43.0128,-83.7338
7870,36.0711,-115.018
7871,30.4025,-88.9386
7872,32.9798,-80.0215
7873,36.8252,-87.4847
7874,34.5659,-111.855
7875,34.3242,-85.1786
7876,33.8204,-78.6896
7877,36.4101,-86.6752
7878,41.6231,-87.4863
7879,39.1311,-121.544
7880,35.6817,-97.3741
7881,42.2808,-71.0328
7882,36.3114,-94.1035
7883,36.1866,-86.819
7884,40.2013,-76.7203
7885,40.4141,-80.0098
7886,39.907,-85.5193
7887,29.0227,-81.3084
7888,43.0914,-75.2182
7889,42.0195,-87.6866
7890,36.0362,-94.2527
7891,40.4064,-79.8299
7892,41.8587,-87.7129
7893,30.8231,-83.9726
7894,33.7899,-118.189
7895,35.4108,-97.5055
7896,40.1566,-79.7779
7897,35.0738,-78.9268
7898,33.3209,-90.2329
7899,32.7562,-96.8155
7900,42.3034,-85.5888
7901,34.9912,-114.603
7902,40.0396,-75.6327
7903,33.9833,-118.467
7904,31.3587,-94.7204
7905,42.9359,-92.0815
7906,39.7563,-75.0082
7907,42.3259,-71.0537
7908,32.5694,-84.9748
7909,36.2015,-115.219
7910,40.7962,-73.9215
7911,40.2111,-109.729
7912,36.172,-115.226
7913,40.6975,-73.7469
7914,32.8789,-96.858
7915,43.0972,-88.0098
7916,36.5343,-82.3203
7917,45.5307,-122.676
7918,34.1791,-79.6513
7919,41.7653,-87.5774
7920,35.1981,-89.9759
7921,42.0779,-71.939
7922,34.0556,-117.765
7923,40.2541,-96.7653
7924,38.6096,-90.1573
7925,41.7554,-72.6764
7926,38.8821,-76.9266
7927,38.9061,-104.856
7928,30.0129,-95.4532
7929,34.6012,-79.0346
7930,26.7931,-80.0708
7931,41.5365,-72.8088
7932,27.9573,-82.4828
7933,37.1889,-93.2714
7934,41.0884,-80.6463
7935,42.2875,-89.0954
7936,30.4481,-97.6519
7937,38.2403,-104.673
7938,28.6125,-81.4735
7939,37.1664,-93.2605
7940,40.6715,-73.934
7941,40.6825,-73.8072
7942,33.8892,-117.757
7943,35.8237,-78.9023
7944,32.5068,-94.7111
7945,37.8255,-122.286
7946,41.792,-72.6605
7947,43.1538,-84.9758
7948,37.4774,-77.4866
7949,39.9086,-75.2739
7950,42.257,-89.1088
7951,33.5051,-86.7922
7952,38.8551,-76.97
7953,43.5775,-84.7675
7954,42.0191,-93.6517
7955,41.4756,-81.7302
7956,40.6927,-73.7586
7957,34.2096,-77.9279
7958,34.3852,-85.3983
7959,41.7617,-72.6746
7960,38.8948,-76.9595
7961,47.933,-122.203
7962,30.8468,-83.3098
7963,27.7258,-97.4835
7964,39.909,-83.7712
7965,37.383,-121.896
7966,34.9172,-81.8857
7967,41.7281,-87.5581
7968,25.8134,-80.2675
7969,33.8896,-118.312
7970,37.6029,-77.5598
7971,41.1964,-73.2014
7972,39.9595,-76.7255
7973,45.6398,-122.671
7974,39.2303,-87.0458
7975,43.0402,-76.1366
7976,40.0129,-105.294
7977,38.645,-76.6253
7978,41.8039,-72.6921
7979,40.791,-81.4129
7980,41.9248,-87.6817
7981,42.6119,-82.8711
7982,33.4934,-86.9133
7983,40.6797,-73.9353
7984,41.7663,-87.6861
7985,40.1751,-85.3675
7986,40.4072,-79.8595
7987,29.6569,-81.6684
7988,41.186,-73.1861
7989,41.7646,-87.6838
7990,43.1839,-97.6378
7991,40.0197,-75.0497
7992,39.7793,-84.2534
7993,32.5211,-94.766
7994,33.0326,-85.019
7995,40.1137,-104.849
7996,39.7279,-75.0127
7997,25.9927,-80.1914
7998,43.1769,-77.7085
7999,26.7459,-80.0699
8000,42.0689,-71.0171
8001,30.0658,-90.4874
8002,41.4923,-87.6654
8003,39.2253,-77.5625
8004,47.5369,-122.347
8005,43.8997,-121.424
8006,40.679,-73.8196
8007,32.7673,-117.214
8008,30.1811,-93.9014
8009,40.6742,-73.9567
8010,34.2144,-82.8018
8011,41.9387,-87.7567
8012,36.0128,-106.13
8013,38.2438,-85.6257
8014,29.5951,-82.0548
8015,39.9952,-75.1773
8016,40.6405,-73.9448
8017,40.0158,-82.9729
8018,41.4918,-95.746
8019,43.3344,-73.6788
8020,40.0282,-75.14
8021,42.4155,-122.963
8022,63.3547,-143.361
8023,47.5224,-122.285
8024,32.4333,-80.7508
8025,33.4854,-82.025
8026,29.9954,-95.4266
8027,41.8216,-87.6278
8028,41.5834,-78.4906
8029,37.6031,-77.5889
8030,42.2862,-89.1196
8031,43.0403,-76.1448
8032,39.2993,-76.5788
8033,38.4213,-105.257
8034,42.7466,-76.9166
8035,39.8784,-84.2142
8036,34.3904,-117.377
8037,39.9363,-91.3992
8038,40.7504,-74.2058
8039,36.0156,-83.9171
8040,36.1584,-94.1437
8041,37.0101,-112.966
8042,38.2541,-85.7674
8043,34.5715,-80.6122
8044,41.1211,-80.6981
8045,34.0633,-81.0678
8046,39.1517,-94.5628
8047,38.7283,-90.3097
8048,32.2671,-90.2613
8049,39.3429,-76.6838
8050,42.5576,-114.468
8051,38.5738,-92.1952
8052,41.6924,-87.64
8053,38.3875,-81.8206
8054,41.4973,-73.953
8055,42.9985,-71.4597
8056,35.0727,-106.579
8057,40.1206,-87.6361
8058,35.747,-81.3029
8059,44.3927,-122.719
8060,38.6343,-90.1857
8061,37.7808,-122.234
8062,38.126,-122.213
8063,37.7989,-79.4194
8064,33.3625,-111.966
8065,40.8371,-73.9137
8066,43.0978,-75.2464
8067,36.8515,-76.0409
8068,40.2284,-111.669
8069,43.0752,-87.9473
8070,38.6734,-90.2277
8071,45.0354,-93.299
8072,41.9883,-91.6521
8073,37.3954,-122.029
8074,41.1805,-73.2101
8075,42.9018,-78.8105
8076,44.7901,-93.109
8077,35.2394,-114.042
8078,40.6866,-73.9475
8079,40.6614,-73.8794
8080,42.902,-78.8483
8081,43.0624,-87.945
8082,42.2447,-71.8185
8083,41.6258,-83.5649
8084,40.8128,-73.9377
8085,41.9251,-87.6879
8086,43.1792,-77.6032
8087,40.2284,-74.737
8088,41.3506,-82.1079
8089,43.0501,-76.1718
8090,43.2038,-91.953
8091,32.8497,-79.9846
8092,39.9638,-76.7262
8093,35.0935,-89.9506
8094,39.8131,-86.1782
8095,39.1464,-84.5027
8096,39.9615,-76.7202
8097,32.4468,-84.9133
8098,39.9623,-75.2306
8099,32.0472,-81.0814
8100,44.8191,-73.1891
8101,42.6444,-73.76
8102,36.6309,-95.1669
8103,32.72,-97.5359
8104,41.5643,-90.5975
8105,36.2881,-115.329
8106,32.1207,-97.4381
8107,43.0432,-76.1641
8108,37.7463,-77.4668
8109,35.3311,-78.1068
8110,41.8672,-87.6422
8111,44.9915,-93.302
8112,61.221,-149.732
8113,32.9874,-117.271
8114,41.4726,-81.7451
8115,35.27,-82.0823
8116,35.4305,-97.5338
8117,35.0254,-97.9573
8118,42.4953,-94.1924
8119,39.8035,-84.2552
8120,39.776,-104.848
8121,37.9252,-122.314
8122,38.8508,-104.776
8123,33.643,-117.172
8124,38.9919,-77.4838
8125,43.4009,-89.5288
8126,32.4402,-93.7676
8127,40.3473,-76.4227
8128,42.0138,-87.6803
8129,33.0145,-96.6644
8130,41.612,-83.5944
8131,43.0844,-83.6941
8132,35.3205,-101.447
8133,35.6428,-88.8024
8134,32.9032,-111.748
8135,41.2869,-95.939
8136,43.0695,-87.9254
8137,61.1846,-149.933
8138,40.6299,-75.484
8139,36.1793,-82.9967
8140,41.907,-87.6397
8141,35.2802,-81.9076
8142,42.2694,-71.7929
8143,33.747,-117.885
8144,35.9846,-78.8991
8145,34.7278,-86.6171
8146,40.6754,-73.5948
8147,26.7071,-80.1202
8148,39.4188,-77.4056
8149,40.9155,-73.8321
8150,42.3302,-71.0608
8151,37.2783,-79.905
8152,41.71,-73.9244
8153,32.9731,-80.5954
8154,29.0168,-80.9431
8155,42.3023,-89.6102
8156,43.1778,-77.6179
8157,41.8529,-69.9804
8158,39.9482,-82.9581
8159,42.9056,-78.8927
8160,32.4319,-84.9319
8161,35.2771,-77.5865
8162,38.7214,-89.88
8163,39.9979,-75.1295
8164,39.8165,-75.4563
8165,25.7634,-80.3144
8166,45.5224,-122.511
8167,38.9507,-77.0781
8168,41.0864,-73.4259
8169,39.5564,-76.1013
8170,32.4631,-80.6493
8171,40.654,-73.9267
8172,32.0888,-81.1159
8173,43.1047,-87.9765
8174,40.3812,-104.716
8175,40.7107,-74.0834
8176,38.3442,-82.0024
8177,40.7157,-74.3629
8178,39.9272,-122.181
8179,27.7417,-80.5359
8180,32.6949,-117.125
8181,39.2866,-76.5937
8182,45.9933,-112.521
8183,39.3022,-81.5354
8184,38.6577,-90.2484
8185,41.7734,-87.5765
8186,39.4629,-104.606
8187,38.4817,-121.542
8188,43.0643,-87.97
8189,37.0329,-76.4428
8190,29.9548,-90.069
8191,34.648,-92.4346
8192,61.5003,-165.711
8193,35.175,-89.9821
8194,38.0144,-84.4474
8195,38.2163,-85.6272
8196,36.2512,-77.4828
8197,37.2409,-85.8941
8198,35.0452,-97.9466
8199,61.2166,-149.778
8200,30.825,-83.2714
8201,42.2701,-71.0338
8202,41.1996,-101.665
8203,40.1229,-76.3064
8204,33.9148,-82.2919
8205,36.7827,-119.786
8206,41.7958,-87.6707
8207,39.8573,-88.9377
8208,36.0313,-79.8005
8209,41.8613,-87.7022
8210,32.1923,-111.001
8211,42.9645,-82.4324
8212,28.3801,-81.4092
8213,29.6165,-82.3663
8214,45.5704,-93.2319
8215,36.0608,-95.8686
8216,41.5177,-81.6143
8217,33.6453,-84.1409
8218,33.729,-117.881
8219,30.2366,-93.3774
8220,38.5327,-89.1252
8221,35.196,-111.66
8222,34.0743,-83.004
8223,42.0991,-72.5844
8224,33.9081,-80.3428
8225,42.2473,-71.4303
8226,32.6629,-83.7441
8227,39.1738,-76.5248
8228,37.3524,-121.97
8229,41.1757,-73.2131
8230,43.0028,-87.9224
8231,32.3442,-86.3
8232,41.8173,-71.467
8233,39.0967,-94.5729
8234,36.1426,-80.2643
8235,32.5045,-93.7866
8236,30.0114,-90.1173
8237,37.6561,-97.3637
8238,36.9885,-76.4033
8239,39.7663,-76.6705
8240,27.1562,-80.301
8241,30.3379,-103.506
8242,41.9118,-87.719
8243,30.4272,-86.6272
8244,35.2457,-81.1277
8245,34.073,-117.737
8246,39.9431,-75.2606
8247,34.4293,-118.626
8248,32.78,-108.268
8249,32.5305,-81.7762
8250,40.6587,-73.8758
8251,33.0801,-83.2321
8252,40.9069,-74.1673
8253,21.2994,-157.855
8254,38.496,-121.513
8255,34.231,-97.4981
8256,38.7033,-90.2627
8257,45.5554,-88.9135
8258,33.9951,-118.119
8259,42.7212,-94.2176
8260,38.9254,-107.923
8261,36.1861,-115.145
8262,40.4173,-79.8906
8263,35.0518,-106.688
8264,42.2184,-78.1392
8265,34.1796,-119.205
8266,38.3622,-121.996
8267,34.0545,-83.7658
8268,32.356,-94.8543
8269,42.6399,-87.9011
8270,36.8692,-87.2707
8271,36.0364,-79.7873
8272,42.3035,-71.0849
8273,38.8593,-119.656
8274,37.9521,-121.958
8275,27.7483,-82.6794
8276,38.3124,-92.167
8277,43.6553,-116.952
8278,32.6916,-114.627
8279,39.7755,-84.1795
8280,34.0935,-117.864
8281,36.6194,-79.9634
8282,38.5966,-90.2161
8283,40.6692,-73.9206
